"Task","T3096"
"Scope 1/1, Sample 1/3 (METTLER TOLEDO USA (Ref. 25?C) | 4.01)"
"Result","Measurenormal1"
"t","E","T"
"1","170.2","22.0"
"2","170.2","22.0"
"3","170.2","22.0"
"4","170.3","22.0"
"5","170.3","22.0"
"6","170.3","22.0"
"7","170.3","22.0"
"8","170.4","22.0"
"9","170.3","22.0"
"10","170.4","22.0"
"11","170.4","22.0"
"12","170.4","22.0"
"13","170.4","22.0"
"14","170.4","22.0"
"15","170.4","22.0"
"16","170.4","22.0"
"Scope 1/1, Sample 2/3 (METTLER TOLEDO USA (Ref. 25?C) | 7.00)"
"Result","Measurenormal1"
"t","E","T"
"1","-2.8","22.2"
"2","-2.8","22.2"
"3","-2.8","22.2"
"4","-2.8","22.2"
"5","-2.8","22.2"
"6","-2.8","22.2"
"7","-2.7","22.2"
"8","-2.7","22.2"
"9","-2.7","22.2"
"10","-2.7","22.2"
"11","-2.7","22.2"
"12","-2.7","22.2"
"13","-2.7","22.2"
"14","-2.7","22.2"
"15","-2.7","22.2"
"Scope 1/1, Sample 3/3 (METTLER TOLEDO USA (Ref. 25?C) | 10.01)"
"Result","Measurenormal1"
"t","E","T"
"1","-177.4","22.1"
"2","-177.4","22.1"
"3","-177.5","22.1"
"4","-177.5","22.1"
"5","-177.5","22.1"
"6","-177.5","22.1"
"7","-177.5","22.1"
"8","-177.5","22.1"
"9","-177.5","22.1"
"10","-177.5","22.1"
"11","-177.5","22.1"
"12","-177.5","22.1"
"13","-177.5","22.1"
"14","-177.5","22.1"
"15","-177.6","22.1"
"16","-177.6","22.1"
